269,1,1
174945,237215,1
174945,6442595,1
174945,6235267,17
174943,27536,1
889000,1028700,1
2230438,1906588,17
5180012,1906588,17
984250,5068887,17
3063875,5068887,17
984250,4221162,17
3168650,4221162,17
984250,3373437,17
4568825,3373437,17
984250,2525713,17
3740150,2525713,17
5407025,5011737,17
6007100,4183062,17
7483475,3349625,17
5673725,2516188,17
965200,1458912,17
889000,1028700,1
965200,1092200,17
