119062,230188,1
2294588,1955232,5
3532837,1458344,5
2116788,2225107,5
4974287,2218757,5
3561412,2968057,5
3532837,4436493,5
2116788,3653856,5
4974287,3677670,5
4003531,1913440,1
2285063,2495537,1
5259244,2490774,1
2285063,4202079,1
5292580,4040432,1
3842399,4891590,1
3769374,3351438,1
3885262,1340869,1
5329887,2098107,1
5323537,3558606,1
3885262,4317431,1
2472388,2107632,1
3915424,2848995,1
2092974,3577656,9
2475563,3531620,1
2089799,1786957,5
5685487,980766,25
4598049,1215457,5
6888974,2192850,25
6607825,2858521,9
6888974,4102560,25
6607825,4317436,9
5471578,5222311,25
4375799,5711261,5
2089799,4936557,5
224111,3109587,25
224111,935808,25
224111,4544702,25
