269,1,1
436562,974725,1
523875,1339850,17
436562,974725,17
174945,6581436,1
6486525,2857500,9
6486525,1714500,9
5362575,2905125,9
6486525,2228850,9
4248150,2905125,9
5362575,2295525,9
4248150,1714500,9
3124200,2905125,9
4248150,2295525,9
3124200,1714500,9
3124200,2352675,9
5362575,1714500,9
2108200,1651000,24-53
7651750,1714500,9
1574800,3549650,1
7905750,1592262,1
7081838,4311650,1
1574800,2787650,1
4843462,4311650,1
1574800,2035175,1
5962650,4311650,1
3732212,4311650,1
2492375,4311650,1
2418606,4606925,1
3537792,4606925,1
4656980,4606925,1
6895355,4627562,1
523875,4741862,1
5776167,4606925,1
2418606,5076825,1
3537792,5076825,1
4656980,5076825,1
6895355,5076825,1
523875,5127625,1
5776167,5076825,1
2418606,5511800,1
3537792,5511800,1
4656980,5511800,1
6895355,5511800,1
523875,5454650,1
5776167,5511800,1
5526473,402339,17
174945,237215,1
174943,27536,1
8710727,240787,13
