0,0,1
174945,237215,1
174943,27536,1
1060911,1254125,1
1169613,2260600,9
1169613,3489325,9
1169613,3898900,9
1169613,4308475,9
1169613,4718050,9
1169613,5127625,9
1169613,5537200,9
1169613,5945187,9
1169613,6354762,9
7250744,1863725,1
7069942,3095625,1
1168072,1784350,9
1168072,1560512,17
4581723,1358900,17
4581721,1781175,9
5853989,1358900,17
5853988,1781175,9
1130094,1828800,17
1168072,1863725,17
6113457,1870075,1
1168072,2308225,17
6113457,2320925,1
1168072,2717800,17
6113457,2730500,1
1168072,3127375,17
6113457,3140075,1
1168072,3536950,17
6113457,3549650,1
1168072,3944937,17
6113457,3959225,1
1168072,4354512,17
6113457,4368800,1
1168072,4764087,17
6113457,4778375,1
1168072,5173662,17
6113457,5187950,1
1168072,5583237,17
6113457,5597525,1
1168072,5992812,17
6113457,6005512,1
1169613,3079750,9
1169613,2670175,9
5389562,5903912,5
5446712,5903912,5
5389562,5903912,5
5340350,2316163,1
4997450,5183187,1
4959350,5592762,1
5035550,4364037,1
5130800,3544887,1
5064125,3954462,1
5026025,4773612,1
5245100,2725738,1
5607048,6002337,1
5235575,3135313,1
5387975,1906588,1
8612413,159496,13
