269,1,1
5526473,402339,17
174945,237215,1
174943,27536,1
560387,1063625,1
625475,1524000,17
560387,1063625,17
6716713,2130425,1
6753225,5454650,1
5995987,5454650,1
5892800,4411662,1
5892800,3016250,1
5948362,3421062,1
3486150,3854450,1
5073650,4497387,1
4249737,4545012,1
3430587,3521075,1
5124450,3625850,1
2717800,5454650,1
1773238,5454650,1
5172075,5454650,1
2606675,3482975,1
1782763,3816350,1
4352925,5454650,1
2662238,3816350,1
3486150,4592637,1
5068887,3254375,1
3533775,5454650,1
4249737,3397250,1
2662238,4573587,1
1838325,4116387,1
4305300,3744912,1
1838325,4706937,1
6716713,4087812,1
6772275,2654300,1
6213475,1504950,1
5103812,1504950,1
6480175,1503362,1
5370512,1503362,1
1700263,5888904,1
2522455,5888904,1
3344648,5888904,1
4989031,5888904,1
5811223,5888904,1
625475,5801178,1
4166839,5888904,1
7253288,1598612,1
7253288,1881688,9
7443788,2671763,1
7443788,4327525,1
7253288,1897063,1
7253288,2170770,9
6633418,5888904,1
8710727,240787,13
