119062,230188,1
7246679,285750,1
7246679,285750,1
7246679,498116,1
3705226,597007,1
4443810,618803,17
6223448,597007,1
6962031,618803,17
119062,6432770,17
119062,1225344,17
119062,1431282,9
6155823,1123908,17
6155821,1431278,9
3437018,1123908,17
3437016,1431278,9
3437016,806337,17
3437015,1113707,9
1371600,1650156,1
119062,1578673,17
1744415,1486761,17
1744415,1997369,17
1371600,1916015,1
1952155,3096904,1
119062,2559158,17
1696851,3352208,1
6573483,1557558,1
7517418,1557558,1
3854677,1557558,1
4798614,1557558,1
6573483,2068166,1
7517418,2068166,1
3854677,2068166,1
4798614,2068166,1
119062,2395702,9
1441546,3607511,1
1744414,1905459,9
1140287,3816860,1
930939,4118119,1
2065492,5655069,1
1744415,4509680,17
1744415,5020288,17
1744415,5530894,17
3854677,4580477,1
4798614,4580477,1
6573483,4580477,1
7517418,4580477,1
3854677,5091084,1
4798614,5091084,1
6573483,5091084,1
7517418,5091084,1
3854677,5601692,1
4798614,5601692,1
6573483,5601692,1
7517418,5601692,1
1744414,4397785,9
1744414,4928377,9
1744414,5438985,9
1885885,5932242,25
3854677,4069870,1
4798614,4069870,1
6573483,4069870,1
7517418,4069870,1
1744415,3999074,17
1744415,3488466,17
6573483,3559262,1
7517418,3559262,1
3854677,3559262,1
4798614,3559262,1
1744414,3907163,9
1744415,2467249,17
6573483,2538046,1
7517418,2538046,1
3854677,2538046,1
4798614,2538046,1
1744414,2885945,9
1744420,2977861,17
1371600,2896502,1
1371600,2630642,1
1857453,5987806,9
