269,1,1
174945,1157287,1
261584,1620837,17
174945,1157287,17
5526473,402339,17
174945,237215,1
174943,27536,1
174945,6472020,17
6096000,1990725,9
5095875,2428875,9
5095875,1990725,9
6096000,2466975,9
6096000,1990725,9
5095875,1990725,9
4086225,2428875,9
4086225,1990725,9
3086100,2476500,9
4086225,1990725,9
3086100,1990725,9
3086100,1990725,9
2225675,2000250,9
2055813,2112963,9
7156450,1990725,9
7410450,1868488,1
1612900,3325812,1
1612900,2286000,1
6511925,4606925,1
6602413,1868488,1
5597525,1868488,1
1612900,1990725,1
5619750,4606925,1
4592637,1868488,1
3617912,4606925,1
3587750,1868488,1
2582863,1878013,1
4614862,4606925,1
2492375,4606925,1
2491634,4888619,1
3479853,4888619,1
4468071,4888619,1
6444505,4909256,1
527573,5023556,1
5456289,4888619,1
2491634,5358546,1
3479853,5358546,1
4468071,5358546,1
6444505,5358546,1
527573,5409319,1
5456289,5358546,1
2491634,5792539,1
3479853,5792539,1
4468071,5792539,1
6444505,5792539,1
527573,5735592,1
5456289,5792539,1
8612413,159496,13
