121750,234864,1
108498,888207,1
1057528,2267378,9
1057528,2931604,9
1057528,4161082,9
4850460,1370530,17
3741048,1237701,13
7036899,1370530,17
6600841,1233427,13
121750,6565307,1
108498,888208,1
1057528,1597754,9
172083,1636628,17
3626856,1636628,25
6600842,1636628,25
1057527,1636628,25
172083,2316865,17
3626856,2316866,25
6600842,2316866,25
1057527,2316866,25
172083,2981094,17
3626856,2981094,25
6600842,2981094,25
1057527,2981094,25
172083,4210575,17
3626856,4210573,25
6600842,4210575,25
1057527,4210573,25
1986164,1370532,17
1143024,1216424,13
174943,27536,1
8611668,158751,13
