8545513,6435725,1
119062,230188,1
7710492,285750,1
7710492,285750,1
7710492,498116,1
119062,1220787,1
1665288,1177925,9
1665288,989012,1
4565650,836612,1
5756275,989012,1
119062,4678362,1
1665288,1662113,1
5816600,1662113,1
4618037,1662113,1
1665288,2260600,1
5816600,2260600,1
4618037,2260600,1
2325688,1436687,1
2325688,2035175,1
2325688,2632075,1
1665288,3651250,1
5816600,3651250,1
4618037,3651250,1
4071937,3651250,1
1665288,5065712,1
4618037,5065712,1
5816600,5065712,1
1665288,5284787,1
4618037,5284787,1
5816600,5284787,1
5816600,1217612,1
4618037,1217612,1
1665288,1217612,1
1665288,2922588,1
4618037,2922588,1
1627188,2859088,1
5816600,3186113,1
4618037,3186113,1
1665288,3186113,1
4071937,3186113,1
1665288,4262437,1
4557712,4262437,1
1627188,4248150,1
1635125,4664075,1
1665288,4678362,1
4618037,4678362,1
1635125,4651375,9
1635125,5507037,1
1635125,5505450,9
4618037,5522912,1
1665288,5522912,1
5816600,5505450,1
2325688,3424237,1
2325688,4022725,1
1039812,3063875,1
1363662,1265237,5
1363662,3186113,5
