174945,237215,1
8185101,698607,1
7896786,657302,13
174945,6588411,1
329888,1011038,1
174943,27536,1
8640764,145920,13
392772,3487380,9
690280,1273586,1
3464902,1081376,1
4742884,1273586,1
7556379,1131535,1
690280,1481399,9
4742882,1481399,9
7799341,5559773,1
3709485,5559773,1
7799341,5839988,1
3709485,5839988,1
7799341,6120205,1
3709485,6120205,1
690280,5574350,17
690281,5854567,17
690280,6134782,17
392772,5493363,9
392772,1882595,9
392772,2283791,9
392772,3086183,9
392772,3888575,9
392772,4289771,9
392772,4690967,9
392772,5092163,9
392772,2684988,9
3707865,3982270,1
7799341,3982270,1
4742884,3971637,13
6688197,3967691,13
2664750,3967691,13
690280,3967691,13
3707865,1575095,1
7799341,1575095,1
4742882,1570236,13
6688197,1560516,13
690280,1568615,13
3707865,2778681,1
7799341,2778681,1
4742884,2778682,13
6688197,2764103,13
690280,2801359,13
3707865,3179877,1
7799341,3179877,1
4742882,3174357,13
6688197,3165300,13
690280,3166920,13
3707865,1976290,1
7799341,1976290,1
4742881,1976290,13
6688197,1961713,13
2664750,1961713,13
690281,1971431,13
3707865,2377487,1
7799341,2377487,1
4742882,2372628,13
6688197,2362909,13
2664750,2362909,13
690281,2340232,13
3707865,3581074,1
7799341,3581074,1
4742882,3579455,13
6688197,3566497,13
2664750,3566497,13
690280,3540581,13
3707865,4383466,1
7799341,4383466,1
2664750,4368889,13
4742882,4317057,13
690280,4325156,13
3707865,4784662,1
7799341,4784662,1
6688197,4770084,13
4742884,4710155,13
690280,4729591,13
3707865,5182372,1
7799341,5182372,1
690281,5149977,13
4742882,5205050,13
