5983532,3547005,1
3069738,3547005,1
156520,599028,1
119062,230188,1
214137,1154103,1
199616,645917,1
3069738,599028,1
3127356,1154103,1
3112835,645917,1
5978507,599028,1
6036124,1154103,1
6026629,645917,1
8112603,3589275,13
5195618,645917,13
2285590,645917,13
8112606,645917,13
6026629,3589275,1
3112835,3589275,1
199616,1606693,25
3112835,1606693,25
6026629,1606693,25
3112835,4617682,25
6026629,4617682,25
5195618,3589275,13
154621,3546475,1
269389,4063450,1
254867,3555263,1
254867,4516039,25
2285590,3589275,13
119062,6435725,1
