119062,230188,1
75188,832103,17
3137866,832103,17
7652553,854524,1
7652553,854524,1
7652553,1066890,1
6557374,1120088,1
6309848,1116863,1
7384344,1120088,1
7136818,1116863,1
8211315,1120088,1
7963789,1116863,1
4225845,1395892,17
5172654,1395892,17
6132891,1395892,17
6985689,1395892,17
3214042,2913610,17
3280872,3017676,17
3351748,3102992,17
3227794,3897855,17
3280872,3983590,17
3358624,4068907,17
4210177,2201533,17
4210177,2201533,9
4724129,2427575,17
4310979,2239412,17
7886568,5027023,17
5172654,2201533,17
5172654,2201533,9
5686605,2427575,17
5273456,2239412,17
6132891,2201533,17
6132891,2201533,9
6646843,2427575,17
6233693,2239412,17
6985689,2201533,17
6985689,2201533,9
7499642,2427575,17
7086492,2239412,17
4210177,3033639,17
4210177,3033639,9
4724129,3259680,17
4310979,3071518,17
5172654,3033639,17
5172654,3033639,9
5686605,3259680,17
5273456,3071518,17
6132891,3033639,17
6132891,3033639,9
6646843,3259680,17
6233693,3071518,17
6985689,3033639,17
6985689,3033639,9
7499642,3259680,17
7086492,3071518,17
4210177,3919913,17
4210177,3919913,9
4724129,4145955,17
4310979,3957794,17
5172654,3919913,17
5172654,3919913,9
5686605,4145955,17
5273456,3957794,17
6132891,3919913,17
6132891,3919913,9
6646843,4145955,17
6233693,3957794,17
6985689,3919913,17
6985689,3919913,9
7499642,4145955,17
7086492,3957794,17
4210177,5033107,17
3214042,2201533,17
7895680,1395892,17
4194535,4815951,9
4194535,4891801,9
5149908,4815951,9
5149908,4891801,9
6129666,4815951,9
6129666,4891801,9
7023224,4815951,9
7023224,4891801,9
5172654,5033107,17
6132891,5033107,17
7032452,5033107,17
8309478,3985983,17
8309478,3111140,17
8309478,2229593,17
3214042,3777003,9
3214042,2804238,9
6922214,1425575,9
6014737,1425575,9
5086634,1425575,9
7830971,1425575,9
7891526,4815951,9
7891526,4891801,9
4205120,4424022,1
6773072,3132790,1
3722525,5475411,17
7514059,230188,1
7514059,230188,1
7514059,442553,1
154484,1317627,1
154484,868363,1
154484,1366837,25
3183434,1317628,1
3183434,1084265,1
119062,6435725,1
