0,0,1
223838,230189,1
660400,1044577,1
825502,1044577,1
977902,1044577,1
1149352,1044577,1
-1448592,2755106,1
125412,2716213,1
7627939,2747965,1
1973265,1338262,1
1971675,2212975,1
1878015,2859088,1
2146300,4303712,1
1960563,3582989,1
1406525,1206500,9
1250950,1928813,9
1104900,2651125,9
946150,3375025,9
800101,4097337,9
2052638,4819650,9
792165,4868862,1
2671763,1206500,1
3624264,1206500,1
4579937,1206500,1
5532437,1206500,1
6488112,1206500,1
2671763,1930400,1
3624264,1930400,1
4579937,1930400,1
5532437,1930400,1
6488112,1930400,1
2671763,2651125,1
3624264,2651125,1
4579937,2651125,1
5532437,2651125,1
6488112,2651125,1
2671763,3375025,1
3624264,3375025,1
4579937,3375025,1
5532437,3375025,1
6488112,3375025,1
2671763,4095750,1
3624264,4095750,1
4579937,4095750,1
5532437,4095750,1
6488112,4095750,1
2671765,4819650,9
7440614,1206500,9
2671765,4868862,1
3675062,4868862,1
6559550,4868862,1
4598987,4868862,1
5591175,4868862,1
2679700,5589587,9
3656012,5589587,9
4633912,5589587,9
2671763,5622926,1
3656012,5622926,1
4618039,5622925,1
7936634,828677,1
7936634,828677,1
7936634,1025094,1
119062,6435725,1
2216150,5999164,1
