269,1,1
5526473,402339,17
174945,237215,1
174945,6235265,17
174945,6594671,1
174943,27536,1
3128990,1112837,1
3185296,1387475,17
3128990,3657600,1
6083036,3657600,1
6083036,1112837,1
174945,3657600,1
174945,1112837,1
3128990,1112837,17
3128990,3657600,17
174945,1112837,17
6083036,1112837,17
174945,3657600,17
6083036,3657600,17
6139341,1387475,17
6139341,3935412,17
231250,1387475,17
231250,3935412,17
3185296,3935412,17
258763,4660900,17
258763,5130800,17
6146800,4622800,24-52
6629400,4414837,9
7369175,5803900,1
6483350,5803900,1
7105650,4632325,1
8255000,5803900,1
2651125,3232150,1
1489075,3232150,1
1552575,2795588,1
358775,3232150,1
536575,2109788,1
2451100,5803900,1
1216025,5803900,1
2330450,1452562,9
1447800,1452562,9
2651125,1397000,1
1768475,1397000,1
6146800,2336800,24-52
6191250,2405063,9
6629400,1962150,9
7105650,2155825,1
8255000,3241675,1
8280400,2232025,1
7369175,3241675,1
7429500,2451100,1
6483350,3241675,1
6543675,2813050,1
3175000,2146300,24-52
3238500,2405063,9
3676650,2028825,9
4202112,1955800,1
5260975,3241675,1
3530600,3241675,1
4375150,3241675,1
1771270,4618037,17
1771270,5167312,17
2420558,4618037,17
2420558,5167312,17
1121982,4618037,17
1121982,5167312,17
4127500,4051300,24-58
5683250,4781550,1
3182938,5191125,1
5530850,5267325,1
3182938,4705350,1
4268787,5267325,1
3182938,4295775,1
4419600,4295775,1
5578475,4295775,1
4414837,4781550,1
4841875,3930650,1
5081587,3929062,1
5322832,4202112,9
5111750,4532312,17
5195887,4694237,9
5000626,5008562,17
5445125,5176837,9
5249862,5530850,17
5121607,5738812,17
8710727,240787,13
