0,0,1
325438,1336070,1
5210175,4038600,9
4171950,3762375,9
3124200,2800350,9
2085975,2228850,9
1117600,2195829,24-52
4600575,3508375,1
3503612,2546350,1
1417637,1974850,1
5643562,3784600,1
2435225,1974850,1
4467225,4413250,1
3419475,4413250,1
2381250,4413250,1
5505450,4413250,1
1333500,4413250,1
415925,1907732,1
415925,1458379,1
415925,5411958,1
1446212,5411958,17
2488775,5411958,17
3531337,5411958,17
4573899,5411958,17
5616459,5411958,17
1427162,1990666,17
1427162,1990666,17
6605588,1920057,25
7166833,1030668,1
6907658,1042007,1
174945,237215,1
174945,6572621,1
6723063,2173648,25
