119062,169227,1
119062,6435725,1
119062,712380,1
119062,539441,1
1501100,712380,1
1501100,539441,1
2350529,712380,1
2350529,539441,1
3199957,712380,1
3199957,539441,1
4049386,712380,1
4049386,539441,1
119062,983953,9
119062,1381430,9
119062,1778908,9
119062,2176384,9
119062,2419973,9
119062,2817449,9
119062,3061037,9
119062,3304625,9
119062,3548214,9
119062,3945690,9
119062,4189279,9
119062,4586756,9
119062,4830343,9
119062,5073932,9
119062,5471409,9
119062,5714996,9
119062,5958585,9
119062,785215,17
1501100,785215,17
2350529,785215,17
3199957,785215,17
4049385,785215,17
119062,1028803,17
1501100,1028803,17
2350529,1028803,17
3199957,1028803,17
4049385,1028803,17
119062,1426280,17
1501100,1426280,17
2350529,1426280,17
3199957,1426280,17
4049385,1426280,17
119062,1823758,17
1501100,1823758,17
2350529,1823758,17
3199957,1823758,17
4049385,1823758,17
119062,2221234,17
1501100,2221234,17
2350529,2221234,17
3199957,2221234,17
4049385,2221234,17
119062,2464822,17
1501100,2464822,17
2350529,2464822,17
3199957,2464822,17
4049385,2464822,17
119062,2862300,17
1501100,2862300,17
2350529,2862300,17
3199957,2862300,17
4049385,2862300,17
119062,3105887,17
1501100,3105887,17
2350529,3105887,17
3199957,3105887,17
4049385,3105887,17
119062,3349476,17
1501100,3349476,17
2350529,3349476,17
3199957,3349476,17
4049385,3349476,17
119062,3593064,17
1501100,3593064,17
2350529,3593064,17
3199957,3593064,17
4049385,3593064,17
119062,3990540,17
1501100,3990540,17
2350529,3990540,17
3199957,3990540,17
4049385,3990540,17
119062,4234129,17
1501100,4234129,17
2350529,4234129,17
3199957,4234129,17
4049385,4234129,17
119062,4631606,17
1501100,4631606,17
2350529,4631606,17
3199957,4631606,17
4049385,4631606,17
119062,4875193,17
1501100,4875193,17
2350529,4875193,17
3199957,4875193,17
4049385,4875193,17
119062,5118782,17
1501100,5118782,17
2350529,5118782,17
3199957,5118782,17
4049385,5118782,17
119062,5516259,17
1501100,5516259,17
2350529,5516259,17
3199957,5516259,17
4049385,5516259,17
119062,5759846,17
1501100,5759846,17
2350529,5759846,17
3199957,5759846,17
4049385,5759846,17
119062,6003442,17
1501100,6003442,17
2350529,6003442,17
3199957,6003442,17
4049385,6003442,17
