119062,230188,1
119062,6435725,1
774700,2487613,9
774700,3660775,9
774700,4833937,9
871537,1344612,1
3421062,1344612,25
1736725,1298575,13
1982788,1458912,13
871537,2625725,1
3421062,2625725,25
1725613,2440276,13
1985963,2625725,13
871537,3786187,1
3421062,3786187,25
1736725,3644900,13
1987550,3786187,13
871537,4970462,1
3421062,4970462,25
1736725,4818062,13
1900238,4999037,13
501650,892175,1
6597650,2435225,25
501650,906572,1
588962,1317625,1
588962,2589213,1
588962,3765550,1
588962,4953000,1
4772026,3360737,1
