119062,230188,1
119062,6435725,1
-1261806,2350872,1
-723856,5077119,1
667264,970003,9
667264,800726,17
2619631,953925,9
2619631,800726,17
6981825,970003,9
6981825,615371,17
667266,5096373,17
6981825,5096373,17
2619632,5096373,17
667266,4227900,17
6981825,4227900,17
2619631,4227900,25
0,4153880,9
667264,4944707,9
667266,1079122,17
6981825,1079122,17
2619632,1079122,25
667264,5995730,9
667266,1783457,17
6981825,1783457,17
2619632,1783457,25
667266,1586953,9
667266,2222364,9
2239963,2222688,1
667266,2450721,17
6981825,2366083,17
